AlgaeBloomReportID,UpdatedOn,CreatedOn,RegionalBoardID,CountyID,Latitude,Longitude,ObservationDate,HasPostedSigns,HasContactWithWater,WaterBodyType,WaterBodyName,WaterBodyManager,RecLandManager,IsIncidentResoloved,IncidentInformation,TypeofSign,OfficialWaterBodyName,BloomLastVerifiedOn,BloomDeterminedBy,ApprovedforPost
1647,2018-09-29 00:00:00,2017-08-29 13:46:17.003000,1,47,41.856947 ,-122.57085,2017-08-23,No,No,river,Klamath River at I-5 Rest area,USFS/Karuk,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River at I-5 Rest Area,,,True
1648,2018-09-29 00:00:00,2017-08-29 13:50:10.027000,1,12,41.307133 ,-123.5311 ,2018-08-31,Yes,No,river,Klamath River at Orleans,,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River at Orleans,,,True
1649,2018-09-29 00:00:00,2017-08-29 13:54:06.520000,1,47,41.842331 ,-123.22010,2018-08-31,Yes,No,river,Klamath River below Seiad Valley,USFS,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River below Seiad Valley,,,True
1650,2018-09-29 00:00:00,2017-08-29 13:58:55.143000,1,8,41.545308 ,-124.07295,2018-08-15,No,No,river,Klamath River Estuary,,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River Estuary,,,True
1651,2018-09-29 00:00:00,2017-08-29 14:04:14.357000,1,12,41.226617 ,-123.77240,2018-08-15,No,No,river,Klamath River below Trinity River,Yurok Tribe,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River below Trinity River,,,True
1652,2018-09-29 00:00:00,2017-08-29 14:07:21.880000,1,12,41.509492 ,-123.98129,2018-08-15,Yes,No,river,Klamath River near Klamath,Yurok Tribe,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River near Klamath,,,True
1653,2018-09-29 00:00:00,2017-08-29 14:11:10.233000,1,12,41.18575  ,-123.70852,2018-08-15,Yes,No,river,Klamath River at Weitchpec,Yurok Tribe,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River at Weitchpec,,,True
1654,2018-09-29 00:00:00,2017-08-29 14:14:38.160000,1,8,41.53638  ,-124.07563,2018-08-14,Yes,No,river,Klamath River at South Slough,Yurok Tribe,,Yes,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Klamath River at South Slough,,,True
1655,,2017-08-29 15:31:51.433000,5,28,38.49406  ,-122.16093,2017-08-23,No,No,Lake,Lake Berryessa Pleasure Cove Marina,"USBR, Solano County Water Agency",USBR; TBD,No,"08/29/17: Staff sampled five locations on 08/23/17 across Lake Berryessa in response to a reported dog death that occurred in mid-July at the Oak Shores/Spanish Flat Rec Area, and in preparation for Labor Day weekend. Did not see any obvious signs of a bloom; did observe floating algal mat along shoreline near boat docks; toxin test results detected cylindrospermopsin at 0.53 ug/L, which is below Caution advisory level.",None,Lake Berryessa Pleasure Cove Marina,2017-08-23,Analytical Test,True
1656,,2017-08-29 16:19:33.567000,5,28,38.51059  ,-122.20283,2017-08-23,No,No,Lake,Lake Berryessa Steele Canyon Recreational Area,"USBR, Solano County Water Agency","USBR, TBD",No,"08/29/17: Staff sampled five locations on 08/23/17 across Lake Berryessa in response to a reported dog death that occurred in mid-July at the Oak Shores/Spanish Flat Rec Area, and in preparation for Labor Day weekend. Did not see any obvious signs of a bloom; toxin test results detected cylindrospermopsin at 0.49 ug/L, which is below Caution advisory level.",None,Lake Berryessa Steele Canyon Recreation Area,2017-08-23,Analytical,True
1657,,2017-08-29 16:30:26.233000,5,28,38.52267  ,-122.21502,2017-08-23,No,Yes,Lake,Lake Berryessa Spanish Flat Recreational Area,"USBR, Solano County Water Agency","USBR, TBD",No,"08/29/17: Staff sampled five locations on 08/23/17 across Lake Berryessa in response to a reported dog death that occurred in mid-July at the Oak Shores/Spanish Flat Rec Area, and in preparation for Labor Day weekend. Did not see any obvious signs of a bloom; toxin test results detected cylindrospermopsin at 0.47 ug/L, which is below Caution advisory level.",None,Lake Berryessa Spanish Flat Recreation Area,2017-08-23,Analytical,True
1658,2018-08-31 00:00:00,2017-08-29 16:41:22.650000,5,28,38.56617  ,-122.23523,2017-08-23,Yes,Yes,Lake,Lake Berryessa Oak Shores Day Use Area Coyote Swim Beach,"USBR, Solano County Water Agency","USBR, TBD",No,"UPDATE 8/31/2018: Samples collected Oak Shores area indicate low levels of anatoxin-a and cylindrospermopsin. Caution signs recommended to post. 


08/29/17: Staff sampled five locations on 08/23/17 across Lake Berryessa in response to a reported dog death that occurred in mid-July at Oak Shores/Spanish Flat Rec Areas, and in preparation for Labor Day weekend. Did not see any obvious signs of a bloom; did observe floating algal mat along shoreline in swim areas; toxin test results detected anatoxin-a at 0.36 ug/L, which is at the Caution level. This caution level is mainly for pets and small children who have a tendency to swallow more water than adults and pets tend to eat the algae and lick the mats and water from their fur.  Toxin tests also detected cylindrospermopsin at 0.51 ug/L, which is below Caution advisory level. Caution signs are being posted at the site (mainly for protection of pets and small children).",Caution,Lake Berryessa Oak Shores Day Use Area Coyote Swim Beach,2018-08-31,Analytical,True
1659,,2017-08-29 16:46:44.960000,5,28,38.62389  ,-122.28777,2017-08-23,No,No,Lake,Lake Berryessa Putah Canyon Campground and Recreation Area,"USBR, Solano County Water Agency","USBR, TBD",No,"08/29/17: Staff sampled five locations on 08/23/17 across Lake Berryessa in response to a reported dog death that occurred in mid-July at Oak Shores/Spanish Flat Rec Areas, and in preparation for Labor Day weekend. Did not see any obvious signs of a bloom;  toxin test results detected cylindrospermopsin at 0.51 ug/L, which is below Caution advisory level.",None,Lake Berryessa Putah Canyon Recreation Area,2017-08-23,Analytical,True
1660,2017-09-18 00:00:00,2017-08-30 10:50:34.417000,1,12,40.217622 ,-123.81614,2017-08-28,Yes,Yes,river,"Eel River, Near Miranda, South of Maple Hills Rd. Bridge. ",,,No,"09/18/17 Analytical results from water samples confirm detection of anatoxin-a at 0.54 ug/L. This low level detection is consistent with recommendations for posting at CAUTION. Humboldt County Envir. Health has already posted the area with CAUTUION Tier 1 signs. 

08/29/17 Cyanobacteria identified by visual observation. Caution signs posted by County Health Dept.

For information on conditions occurring within Humboldt County, contact the Division of Environmental Health at
707-445-6215 or 800-963-9241. 

Photos of suspected blooms can be emailed to envhealth@co.humboldt.ca.us.",CAUTION,"Eel River, Near Miranda, South of Maple Hills Rd. Bridg",2017-09-14,Observation and test,True
1661,2017-11-29 00:00:00,2017-08-30 16:07:10.357000,2,21,38.0895   ,-122.5595 ,2017-07-27,Yes,No,Pond,"Scottsdale Pond, Vintage Oaks Shopping Center",City of Novato,City of Novato,Yes,"Bloom resolved in October. Oct. 5, 2017: Algal toxin (microcystin) decreased to  between 0.2 to 0.3 ug/L and signs changed to caution. July 27, 2017: Algal toxin (microcystin) detected at levels between 2 to 8 ug/L; Warning sign posted. 

Similar situations occur every few years at Scottsdale Pondtypically during periods of drought or particularly warm summers.",None,"Scottsdale Pond (btwn Hwy 101, Redwood and Rowland Blvds)",2017-10-05,Analytical Test and Observation,True
1662,2017-09-29 00:00:00,2017-08-30 18:07:11.833000,9,37, 33.169790,-117.28576,2017-08-30,No,No,Lake,Lake Calavera near the dam,City of Carlsbad,City of Carlsbad,No,"UPDATE 9/29/2017: Lab results from 9/6/2017 indicated non-detects for three of the four toxins analyzed: anatoxin-a, cylindrospermopsin and saxitoxin. Low levels of microcystin (0.15 micrograms/liter) were detected, but below the advisory action levels. 

Green algal bloom observed on 8/30/2017. Water Board staff collected samples on 8/31/2017 and sent to lab for analysis. Lab results pending. Will update once results are available. Please practice caution until results are posted. Dog owners should keep dogs on leash and avoid contact with water as a precaution.",,Lake Calavera,2017-08-31,Observation,True
1663,,2017-08-30 18:10:29.093000,3,44,36.95101  ,-121.76811,2017-08-24,Yes,No,Lake,Pinto Lake at boat doc/launch ramp,City of Watsonville,City of Watsonville,Yes,"There isn't an active HAB; however, the recreational area is posted with a Warning Sign, year-round. As of 8/24/2017, water color was clear and clarity was good up to 3 feet. Slightly visible, small colonies of suspended Microcystis Sp. in the water column.",,Pinto Lake,2017-08-24,Analytical,True
1664,2018-09-29 00:00:00,2017-09-01 07:03:24.990000,1,47,41.973486 ,-122.29949,2017-08-27,Yes,No,Lake,Copco Reservior at Mallard Cove,PacifiCorp,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Copco Reservoir at Mallard Cove,,,True
1665,2018-09-29 00:00:00,2017-09-01 07:07:14.690000,1,47,41.962236 ,-122.44046,2017-08-27,Yes,No,lake,Iron Gate Reservoir at Jay Williams Boat Ramp,PacifiCorp,,No,"In the Klamath Basin cyanobacteria blooms typically occur between June and October when temperatures rise and water conditions are favorable for growth. When testing indicates that river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.

For more information related to current posting levels visit the Klamath Basin Monitoring Program webpage at http://kbmp.net/bga.",,Iron Gate Reservoir at Jay Williams Boat Ramp,,,True
